Namespace(basenet='vgg16_reducedfc.pth', batch_size=16, cuda=True, dataset='VOC', dataset_root='../data_SRDP/VOCdevkit', gamma=0.1, lr=1e-06, momentum=0.9, num_workers=8, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005) 
iter 0 || Loss: 6074.5042724609375 || cur_lr: 1e-06 
iter 3980 || Loss: 1459.662841796875 || cur_lr: 1e-06 
iter 3990 || Loss: 1667.8515014648438 || cur_lr: 1e-06 
iter 4000 || Loss: 1184.0364379882812 || cur_lr: 1e-06 
iter 4010 || Loss: 975.7435302734375 || cur_lr: 1e-06 
iter 4020 || Loss: 975.4536743164062 || cur_lr: 1e-06 
iter 4030 || Loss: 820.5534057617188 || cur_lr: 1e-06 
iter 4040 || Loss: 1622.9367065429688 || cur_lr: 1e-06 
iter 4050 || Loss: 1405.3991088867188 || cur_lr: 1e-06 
iter 4060 || Loss: 1283.1787719726562 || cur_lr: 1e-06 
iter 4070 || Loss: 1014.8413696289062 || cur_lr: 1e-06 
iter 4080 || Loss: 1230.0283508300781 || cur_lr: 1e-06 
iter 4090 || Loss: 1598.2415771484375 || cur_lr: 1e-06 
iter 4100 || Loss: 911.0433959960938 || cur_lr: 1e-06 
iter 4110 || Loss: 1121.5210571289062 || cur_lr: 1e-06 
iter 4120 || Loss: 1303.6638488769531 || cur_lr: 1e-06 
iter 4130 || Loss: 864.0204162597656 || cur_lr: 1e-06 
iter 4140 || Loss: 1454.1315307617188 || cur_lr: 1e-06 
iter 4150 || Loss: inf || cur_lr: 1e-06 
iter 4160 || Loss: 1116.2536315917969 || cur_lr: 1e-06 
iter 4170 || Loss: 2136.3638916015625 || cur_lr: 1e-06 
iter 4180 || Loss: 1400.0874633789062 || cur_lr: 1e-06 
iter 4190 || Loss: 1085.3600158691406 || cur_lr: 1e-06 
iter 4200 || Loss: 1158.5866088867188 || cur_lr: 1e-06 
iter 4210 || Loss: 1049.4698486328125 || cur_lr: 1e-06 
iter 4220 || Loss: 1836.2293090820312 || cur_lr: 1e-06 
iter 4230 || Loss: 1103.4483032226562 || cur_lr: 1e-06 
iter 4240 || Loss: 1034.4992065429688 || cur_lr: 1e-06 
iter 4250 || Loss: 1571.1862182617188 || cur_lr: 1e-06 
iter 4260 || Loss: 1320.4275207519531 || cur_lr: 1e-06 
iter 4270 || Loss: 1845.6290283203125 || cur_lr: 1e-06 
iter 4280 || Loss: 962.6238403320312 || cur_lr: 1e-06 
iter 4290 || Loss: 1262.5250549316406 || cur_lr: 1e-06 
iter 4300 || Loss: 1490.1618041992188 || cur_lr: 1e-06 
iter 4310 || Loss: 835.109375 || cur_lr: 1e-06 
iter 4320 || Loss: 824.0775756835938 || cur_lr: 1e-06 
iter 4330 || Loss: 1102.7137145996094 || cur_lr: 1e-06 
iter 4340 || Loss: 835.6700439453125 || cur_lr: 1e-06 
iter 4350 || Loss: 915.8797607421875 || cur_lr: 1e-06 
iter 4360 || Loss: 1363.20556640625 || cur_lr: 1e-06 
iter 4370 || Loss: 1112.6408386230469 || cur_lr: 1e-06 
iter 4380 || Loss: 789.0257873535156 || cur_lr: 1e-06 
iter 4390 || Loss: 1136.1020202636719 || cur_lr: 1e-06 
iter 4400 || Loss: 1351.3489379882812 || cur_lr: 1e-06 
iter 4410 || Loss: 1153.626708984375 || cur_lr: 1e-06 
iter 4420 || Loss: 1278.7406005859375 || cur_lr: 1e-06 
iter 4430 || Loss: 1358.6268005371094 || cur_lr: 1e-06 
iter 4440 || Loss: 1072.1155395507812 || cur_lr: 1e-06 
iter 4450 || Loss: 751.9829406738281 || cur_lr: 1e-06 
iter 4460 || Loss: 1103.1880187988281 || cur_lr: 1e-06 
iter 4470 || Loss: 1161.1782836914062 || cur_lr: 1e-06 
iter 4480 || Loss: 1278.4944458007812 || cur_lr: 1e-06 
iter 4490 || Loss: 1546.3981323242188 || cur_lr: 1e-06 
iter 4500 || Loss: 1192.2117614746094 || cur_lr: 1e-06 
iter 4510 || Loss: 996.3002014160156 || cur_lr: 1e-06 
iter 4520 || Loss: 1226.7821960449219 || cur_lr: 1e-06 
iter 4530 || Loss: 691.3101806640625 || cur_lr: 1e-06 
iter 4540 || Loss: 815.8833923339844 || cur_lr: 1e-06 
iter 4550 || Loss: 884.8048095703125 || cur_lr: 1e-06 
iter 4560 || Loss: 1211.0279846191406 || cur_lr: 1e-06 
iter 4570 || Loss: 833.2837829589844 || cur_lr: 1e-06 
iter 4580 || Loss: 1378.2044677734375 || cur_lr: 1e-06 
iter 4590 || Loss: 1059.6991882324219 || cur_lr: 1e-06 
iter 4600 || Loss: 1632.9495849609375 || cur_lr: 1e-06 
iter 4610 || Loss: 985.9627075195312 || cur_lr: 1e-06 
iter 4620 || Loss: 1084.92724609375 || cur_lr: 1e-06 
iter 4630 || Loss: 1045.820068359375 || cur_lr: 1e-06 
iter 4640 || Loss: 786.0050354003906 || cur_lr: 1e-06 
iter 4650 || Loss: 918.0766906738281 || cur_lr: 1e-06 
iter 4660 || Loss: 1479.20654296875 || cur_lr: 1e-06 
iter 4670 || Loss: 1750.767578125 || cur_lr: 1e-06 
iter 4680 || Loss: 1296.0009765625 || cur_lr: 1e-06 
iter 4690 || Loss: 1031.4652404785156 || cur_lr: 1e-06 
iter 4700 || Loss: 1175.1852722167969 || cur_lr: 1e-06 
iter 4710 || Loss: 1661.5555419921875 || cur_lr: 1e-06 
iter 4720 || Loss: 997.6117553710938 || cur_lr: 1e-06 
iter 4730 || Loss: 1040.7424011230469 || cur_lr: 1e-06 
iter 4740 || Loss: 1763.93701171875 || cur_lr: 1e-06 
iter 4750 || Loss: 1270.9893798828125 || cur_lr: 1e-06 
iter 4760 || Loss: 1134.5745849609375 || cur_lr: 1e-06 
iter 4770 || Loss: 925.8285827636719 || cur_lr: 1e-06 
iter 4780 || Loss: 1198.2456665039062 || cur_lr: 1e-06 
iter 4790 || Loss: 726.3310699462891 || cur_lr: 1e-06 
iter 4800 || Loss: 935.0033569335938 || cur_lr: 1e-06 
iter 4810 || Loss: 1069.4993896484375 || cur_lr: 1e-06 
iter 4820 || Loss: 865.93408203125 || cur_lr: 1e-06 
iter 4830 || Loss: 1200.9826965332031 || cur_lr: 1e-06 
iter 4840 || Loss: 949.0281982421875 || cur_lr: 1e-06 
iter 4850 || Loss: 1142.3381958007812 || cur_lr: 1e-06 
iter 4860 || Loss: 674.4890289306641 || cur_lr: 1e-06 
iter 4870 || Loss: 1799.8499145507812 || cur_lr: 1e-06 
iter 4880 || Loss: 1072.6558837890625 || cur_lr: 1e-06 
iter 4890 || Loss: 750.2916564941406 || cur_lr: 1e-06 
iter 4900 || Loss: 1300.46337890625 || cur_lr: 1e-06 
iter 4910 || Loss: 1040.3391418457031 || cur_lr: 1e-06 
iter 4920 || Loss: 1404.9888305664062 || cur_lr: 1e-06 
iter 4930 || Loss: 893.1444091796875 || cur_lr: 1e-06 
iter 4940 || Loss: 1217.9000244140625 || cur_lr: 1e-06 
iter 4950 || Loss: 731.7604064941406 || cur_lr: 1e-06 
iter 4960 || Loss: inf || cur_lr: 1e-06 
iter 4970 || Loss: 1614.9458618164062 || cur_lr: 1e-06 
iter 4980 || Loss: 982.8656616210938 || cur_lr: 1e-06 
iter 4990 || Loss: 1015.2628479003906 || cur_lr: 1e-06 
iter 5000 || Loss: 905.8499755859375 || cur_lr: 1e-06 
iter 5010 || Loss: 915.3190307617188 || cur_lr: 1e-06 
iter 5020 || Loss: 1337.2840576171875 || cur_lr: 1e-06 
iter 5030 || Loss: 1082.2400207519531 || cur_lr: 1e-06 
iter 5040 || Loss: 1037.6593017578125 || cur_lr: 1e-06 
iter 5050 || Loss: 1552.1232299804688 || cur_lr: 1e-06 
iter 5060 || Loss: 1044.6073303222656 || cur_lr: 1e-06 
iter 5070 || Loss: 1659.331298828125 || cur_lr: 1e-06 
iter 5080 || Loss: 1099.5912170410156 || cur_lr: 1e-06 
iter 5090 || Loss: 1208.6333312988281 || cur_lr: 1e-06 
iter 5100 || Loss: 1020.7164306640625 || cur_lr: 1e-06 
iter 5110 || Loss: 987.6907958984375 || cur_lr: 1e-06 
iter 5120 || Loss: 849.0542297363281 || cur_lr: 1e-06 
iter 5130 || Loss: 503.5437927246094 || cur_lr: 1e-06 
iter 5140 || Loss: 956.1855773925781 || cur_lr: 1e-06 
iter 5150 || Loss: 1233.1793212890625 || cur_lr: 1e-06 
iter 5160 || Loss: 834.6693420410156 || cur_lr: 1e-06 
iter 5170 || Loss: 1395.2721557617188 || cur_lr: 1e-06 
iter 5180 || Loss: 1191.0668029785156 || cur_lr: 1e-06 
iter 5190 || Loss: 1134.7151184082031 || cur_lr: 1e-06 
iter 5200 || Loss: 626.4332122802734 || cur_lr: 1e-06 
iter 5210 || Loss: 1048.7165832519531 || cur_lr: 1e-06 
iter 5220 || Loss: 710.1888732910156 || cur_lr: 1e-06 
iter 5230 || Loss: 781.1365661621094 || cur_lr: 1e-06 
iter 5240 || Loss: 1478.26953125 || cur_lr: 1e-06 
iter 5250 || Loss: 1472.6660766601562 || cur_lr: 1e-06 
iter 5260 || Loss: 1000.0445861816406 || cur_lr: 1e-06 
iter 5270 || Loss: 1715.8746948242188 || cur_lr: 1e-06 
iter 5280 || Loss: 1639.5292358398438 || cur_lr: 1e-06 
iter 5290 || Loss: 1695.392578125 || cur_lr: 1e-06 
iter 5300 || Loss: 1482.6728515625 || cur_lr: 1e-06 
iter 5310 || Loss: 990.4147644042969 || cur_lr: 1e-06 
iter 5320 || Loss: 968.3692626953125 || cur_lr: 1e-06 
iter 5330 || Loss: 987.4037475585938 || cur_lr: 1e-06 
iter 5340 || Loss: 1013.3377380371094 || cur_lr: 1e-06 
iter 5350 || Loss: 1232.8358154296875 || cur_lr: 1e-06 
iter 5360 || Loss: 1224.7947082519531 || cur_lr: 1e-06 
iter 5370 || Loss: 909.9709777832031 || cur_lr: 1e-06 
iter 5380 || Loss: 2135.120849609375 || cur_lr: 1e-06 
iter 5390 || Loss: 949.6126098632812 || cur_lr: 1e-06 
iter 5400 || Loss: 1128.6414184570312 || cur_lr: 1e-06 
iter 5410 || Loss: 1036.7933959960938 || cur_lr: 1e-06 
iter 5420 || Loss: 1572.0035400390625 || cur_lr: 1e-06 
iter 5430 || Loss: 1438.9990844726562 || cur_lr: 1e-06 
iter 5440 || Loss: 1918.1886596679688 || cur_lr: 1e-06 
iter 5450 || Loss: 1735.7682495117188 || cur_lr: 1e-06 
iter 5460 || Loss: 867.6661376953125 || cur_lr: 1e-06 
iter 5470 || Loss: 911.5452270507812 || cur_lr: 1e-06 
iter 5480 || Loss: 1339.04638671875 || cur_lr: 1e-06 
iter 5490 || Loss: 1217.4535217285156 || cur_lr: 1e-06 
iter 5500 || Loss: 859.85693359375 || cur_lr: 1e-06 
iter 5510 || Loss: 1667.605712890625 || cur_lr: 1e-06 
iter 5520 || Loss: 878.6026916503906 || cur_lr: 1e-06 
iter 5530 || Loss: 991.3286437988281 || cur_lr: 1e-06 
iter 5540 || Loss: 1376.7976379394531 || cur_lr: 1e-06 
iter 5550 || Loss: 905.6830139160156 || cur_lr: 1e-06 
iter 5560 || Loss: 966.2308654785156 || cur_lr: 1e-06 
iter 5570 || Loss: 1423.865966796875 || cur_lr: 1e-06 
iter 5580 || Loss: 1002.5169677734375 || cur_lr: 1e-06 
iter 5590 || Loss: 1056.1829528808594 || cur_lr: 1e-06 
iter 5600 || Loss: 1249.6233825683594 || cur_lr: 1e-06 
iter 5610 || Loss: 2577.9254150390625 || cur_lr: 1e-06 
iter 5620 || Loss: 854.7100524902344 || cur_lr: 1e-06 
iter 5630 || Loss: 1713.17529296875 || cur_lr: 1e-06 
iter 5640 || Loss: 763.4519653320312 || cur_lr: 1e-06 
iter 5650 || Loss: 1191.5857238769531 || cur_lr: 1e-06 
iter 5660 || Loss: 1182.8823852539062 || cur_lr: 1e-06 
iter 5670 || Loss: 1366.6640014648438 || cur_lr: 1e-06 
iter 5680 || Loss: 1353.1216125488281 || cur_lr: 1e-06 
iter 5690 || Loss: 976.3253173828125 || cur_lr: 1e-06 
iter 5700 || Loss: 1853.876953125 || cur_lr: 1e-06 
iter 5710 || Loss: 846.8890380859375 || cur_lr: 1e-06 
iter 5720 || Loss: 911.4485778808594 || cur_lr: 1e-06 
iter 5730 || Loss: 896.0231018066406 || cur_lr: 1e-06 
iter 5740 || Loss: 1413.208740234375 || cur_lr: 1e-06 
iter 5750 || Loss: 1627.5101928710938 || cur_lr: 1e-06 
iter 5760 || Loss: 1369.3994750976562 || cur_lr: 1e-06 
iter 5770 || Loss: 944.3916625976562 || cur_lr: 1e-06 
iter 5780 || Loss: 1088.0119018554688 || cur_lr: 1e-06 
iter 5790 || Loss: 1400.6727905273438 || cur_lr: 1e-06 
iter 5800 || Loss: 1872.9120483398438 || cur_lr: 1e-06 
iter 5810 || Loss: 917.6007690429688 || cur_lr: 1e-06 
iter 5820 || Loss: 1319.3793334960938 || cur_lr: 1e-06 
iter 5830 || Loss: 1339.3236083984375 || cur_lr: 1e-06 
iter 5840 || Loss: 1182.8306579589844 || cur_lr: 1e-06 
iter 5850 || Loss: 904.9010314941406 || cur_lr: 1e-06 
iter 5860 || Loss: 1316.5655517578125 || cur_lr: 1e-06 
iter 5870 || Loss: 1313.0523986816406 || cur_lr: 1e-06 
iter 5880 || Loss: 1800.3036499023438 || cur_lr: 1e-06 
iter 5890 || Loss: 1176.3669738769531 || cur_lr: 1e-06 
iter 5900 || Loss: 1279.9180297851562 || cur_lr: 1e-06 
iter 5910 || Loss: 979.1505737304688 || cur_lr: 1e-06 
iter 5920 || Loss: 1452.7285766601562 || cur_lr: 1e-06 
iter 5930 || Loss: 1002.6163635253906 || cur_lr: 1e-06 
iter 5940 || Loss: 821.0018920898438 || cur_lr: 1e-06 
iter 5950 || Loss: 845.8614196777344 || cur_lr: 1e-06 
iter 5960 || Loss: 1402.981201171875 || cur_lr: 1e-06 
iter 5970 || Loss: 1076.4450073242188 || cur_lr: 1e-06 
iter 5980 || Loss: 1005.5713806152344 || cur_lr: 1e-06 
iter 5990 || Loss: 1170.2955322265625 || cur_lr: 1e-06 
iter 6000 || Loss: 1081.6249694824219 || cur_lr: 1e-06 
iter 6010 || Loss: 1014.2863159179688 || cur_lr: 1e-06 
iter 6020 || Loss: 1354.9536437988281 || cur_lr: 1e-06 
iter 6030 || Loss: 927.7654113769531 || cur_lr: 1e-06 
iter 6040 || Loss: 2000.297119140625 || cur_lr: 1e-06 
iter 6050 || Loss: 1273.7147521972656 || cur_lr: 1e-06 
iter 6060 || Loss: 854.1706848144531 || cur_lr: 1e-06 
iter 6070 || Loss: 1268.9097290039062 || cur_lr: 1e-06 
iter 6080 || Loss: 645.8754272460938 || cur_lr: 1e-06 
iter 6090 || Loss: 1343.4983520507812 || cur_lr: 1e-06 
iter 6100 || Loss: 981.1220092773438 || cur_lr: 1e-06 
iter 6110 || Loss: 824.6633605957031 || cur_lr: 1e-06 
iter 6120 || Loss: 1335.6911315917969 || cur_lr: 1e-06 
iter 6130 || Loss: 1239.3182678222656 || cur_lr: 1e-06 
iter 6140 || Loss: 1560.8504638671875 || cur_lr: 1e-06 
iter 6150 || Loss: 1568.5724487304688 || cur_lr: 1e-06 
iter 6160 || Loss: 1147.0411376953125 || cur_lr: 1e-06 
iter 6170 || Loss: 1548.4300537109375 || cur_lr: 1e-06 
iter 6180 || Loss: 1054.0535888671875 || cur_lr: 1e-06 
iter 6190 || Loss: 2159.751953125 || cur_lr: 1e-06 
iter 6200 || Loss: 1659.2738647460938 || cur_lr: 1e-06 
iter 6210 || Loss: 914.9651489257812 || cur_lr: 1e-06 
iter 6220 || Loss: 900.8257141113281 || cur_lr: 1e-06 
iter 6230 || Loss: 1105.2839050292969 || cur_lr: 1e-06 
iter 6240 || Loss: 813.8416442871094 || cur_lr: 1e-06 
iter 6250 || Loss: 1157.1388549804688 || cur_lr: 1e-06 
iter 6260 || Loss: 1234.3958435058594 || cur_lr: 1e-06 
iter 6270 || Loss: 895.148681640625 || cur_lr: 1e-06 
iter 6280 || Loss: 923.5382995605469 || cur_lr: 1e-06 
iter 6290 || Loss: 1121.2215576171875 || cur_lr: 1e-06 
iter 6300 || Loss: 950.0959777832031 || cur_lr: 1e-06 
iter 6310 || Loss: 1445.967529296875 || cur_lr: 1e-06 
iter 6320 || Loss: 1108.3489990234375 || cur_lr: 1e-06 
iter 6330 || Loss: 1797.1513061523438 || cur_lr: 1e-06 
iter 6340 || Loss: 903.8971557617188 || cur_lr: 1e-06 
iter 6350 || Loss: 783.4754028320312 || cur_lr: 1e-06 
iter 6360 || Loss: 1398.1958312988281 || cur_lr: 1e-06 
iter 6370 || Loss: 1485.6212768554688 || cur_lr: 1e-06 
iter 6380 || Loss: 1152.6999816894531 || cur_lr: 1e-06 
iter 6390 || Loss: 999.3893127441406 || cur_lr: 1e-06 
iter 6400 || Loss: 1143.811767578125 || cur_lr: 1e-06 
iter 6410 || Loss: 1134.2230834960938 || cur_lr: 1e-06 
iter 6420 || Loss: 883.8559875488281 || cur_lr: 1e-06 
iter 6430 || Loss: 2187.5687255859375 || cur_lr: 1e-06 
iter 6440 || Loss: 1032.4584350585938 || cur_lr: 1e-06 
iter 6450 || Loss: 794.983642578125 || cur_lr: 1e-06 
iter 6460 || Loss: 929.2550048828125 || cur_lr: 1e-06 
iter 6470 || Loss: 945.9467163085938 || cur_lr: 1e-06 
iter 6480 || Loss: 1149.14111328125 || cur_lr: 1e-06 
iter 6490 || Loss: 1576.15380859375 || cur_lr: 1e-06 
iter 6500 || Loss: 904.5648498535156 || cur_lr: 1e-06 
iter 6510 || Loss: 1346.012451171875 || cur_lr: 1e-06 
iter 6520 || Loss: 1484.934326171875 || cur_lr: 1e-06 
iter 6530 || Loss: 1265.2946472167969 || cur_lr: 1e-06 
iter 6540 || Loss: 900.6456909179688 || cur_lr: 1e-06 
iter 6550 || Loss: 751.0848083496094 || cur_lr: 1e-06 
iter 6560 || Loss: 1031.1017150878906 || cur_lr: 1e-06 
iter 6570 || Loss: 1289.6881713867188 || cur_lr: 1e-06 
iter 6580 || Loss: 1339.471923828125 || cur_lr: 1e-06 
iter 6590 || Loss: 737.4291381835938 || cur_lr: 1e-06 
iter 6600 || Loss: 1576.7943725585938 || cur_lr: 1e-06 
iter 6610 || Loss: 1237.5806274414062 || cur_lr: 1e-06 
iter 6620 || Loss: 964.7992248535156 || cur_lr: 1e-06 
iter 6630 || Loss: 944.61083984375 || cur_lr: 1e-06 
iter 6640 || Loss: 851.8936157226562 || cur_lr: 1e-06 
iter 6650 || Loss: 901.3034362792969 || cur_lr: 1e-06 
iter 6660 || Loss: 1427.9490966796875 || cur_lr: 1e-06 
iter 6670 || Loss: 870.5934448242188 || cur_lr: 1e-06 
iter 6680 || Loss: 1053.2655334472656 || cur_lr: 1e-06 
iter 6690 || Loss: 862.65869140625 || cur_lr: 1e-06 
iter 6700 || Loss: 1034.7281799316406 || cur_lr: 1e-06 
iter 6710 || Loss: 1081.2383728027344 || cur_lr: 1e-06 
iter 6720 || Loss: 1492.449462890625 || cur_lr: 1e-06 
iter 6730 || Loss: 800.3774719238281 || cur_lr: 1e-06 
iter 6740 || Loss: 1466.8107299804688 || cur_lr: 1e-06 
iter 6750 || Loss: 1275.2965698242188 || cur_lr: 1e-06 
iter 6760 || Loss: 1011.9200439453125 || cur_lr: 1e-06 
iter 6770 || Loss: 824.5047607421875 || cur_lr: 1e-06 
iter 6780 || Loss: 1596.8777465820312 || cur_lr: 1e-06 
iter 6790 || Loss: 1125.8774108886719 || cur_lr: 1e-06 
iter 6800 || Loss: 1322.652099609375 || cur_lr: 1e-06 
iter 6810 || Loss: 1340.2000732421875 || cur_lr: 1e-06 
iter 6820 || Loss: 1060.68408203125 || cur_lr: 1e-06 
iter 6830 || Loss: 1263.1993713378906 || cur_lr: 1e-06 
iter 6840 || Loss: 1218.2603454589844 || cur_lr: 1e-06 
iter 6850 || Loss: 1132.7012329101562 || cur_lr: 1e-06 
iter 6860 || Loss: 983.6076965332031 || cur_lr: 1e-06 
iter 6870 || Loss: 1396.6221923828125 || cur_lr: 1e-06 
iter 6880 || Loss: 789.4916534423828 || cur_lr: 1e-06 
iter 6890 || Loss: 1630.1024780273438 || cur_lr: 1e-06 
iter 6900 || Loss: 1148.5452270507812 || cur_lr: 1e-06 
iter 6910 || Loss: 1278.2186889648438 || cur_lr: 1e-06 
iter 6920 || Loss: 1061.0901794433594 || cur_lr: 1e-06 
iter 6930 || Loss: 1222.6849365234375 || cur_lr: 1e-06 
iter 6940 || Loss: 792.1734924316406 || cur_lr: 1e-06 
iter 6950 || Loss: 868.8082885742188 || cur_lr: 1e-06 
iter 6960 || Loss: 1169.7594909667969 || cur_lr: 1e-06 
iter 6970 || Loss: 1091.7605285644531 || cur_lr: 1e-06 
iter 6980 || Loss: 1321.6342163085938 || cur_lr: 1e-06 
iter 6990 || Loss: 806.1795959472656 || cur_lr: 1e-06 
iter 7000 || Loss: 1328.1009521484375 || cur_lr: 1e-06 
iter 7010 || Loss: 2137.4637451171875 || cur_lr: 1e-06 
iter 7020 || Loss: 823.2712097167969 || cur_lr: 1e-06 
iter 7030 || Loss: 1311.8544311523438 || cur_lr: 1e-06 
iter 7040 || Loss: 995.0134582519531 || cur_lr: 1e-06 
iter 7050 || Loss: 1195.1409301757812 || cur_lr: 1e-06 
iter 7060 || Loss: 1515.4771118164062 || cur_lr: 1e-06 
iter 7070 || Loss: 1026.4358520507812 || cur_lr: 1e-06 
iter 7080 || Loss: 1008.0213317871094 || cur_lr: 1e-06 
iter 7090 || Loss: 1864.5380249023438 || cur_lr: 1e-06 
iter 7100 || Loss: 919.5323486328125 || cur_lr: 1e-06 
iter 7110 || Loss: 1139.0027160644531 || cur_lr: 1e-06 
iter 7120 || Loss: 1582.7416381835938 || cur_lr: 1e-06 
iter 7130 || Loss: 873.2887268066406 || cur_lr: 1e-06 
iter 7140 || Loss: 1204.1634216308594 || cur_lr: 1e-06 
iter 7150 || Loss: 1339.1962890625 || cur_lr: 1e-06 
iter 7160 || Loss: 968.5156860351562 || cur_lr: 1e-06 
iter 7170 || Loss: 1024.4384155273438 || cur_lr: 1e-06 
iter 7180 || Loss: 1437.3355712890625 || cur_lr: 1e-06 
iter 7190 || Loss: 1247.6837158203125 || cur_lr: 1e-06 
iter 7200 || Loss: 1058.7826843261719 || cur_lr: 1e-06 
iter 7210 || Loss: 1692.0263061523438 || cur_lr: 1e-06 
iter 7220 || Loss: 1257.1014709472656 || cur_lr: 1e-06 
iter 7230 || Loss: 1231.100830078125 || cur_lr: 1e-06 
iter 7240 || Loss: 1064.3834228515625 || cur_lr: 1e-06 
iter 7250 || Loss: 932.2823791503906 || cur_lr: 1e-06 
iter 7260 || Loss: 1406.0742492675781 || cur_lr: 1e-06 
iter 7270 || Loss: 1108.9995422363281 || cur_lr: 1e-06 
iter 7280 || Loss: 1158.9275512695312 || cur_lr: 1e-06 
iter 7290 || Loss: 829.6012268066406 || cur_lr: 1e-06 
iter 7300 || Loss: 703.3081207275391 || cur_lr: 1e-06 
iter 7310 || Loss: 1845.4318237304688 || cur_lr: 1e-06 
iter 7320 || Loss: 982.2885437011719 || cur_lr: 1e-06 
iter 7330 || Loss: 1014.33642578125 || cur_lr: 1e-06 
iter 7340 || Loss: 1183.1387329101562 || cur_lr: 1e-06 
iter 7350 || Loss: 1061.0308837890625 || cur_lr: 1e-06 
iter 7360 || Loss: 1036.0320129394531 || cur_lr: 1e-06 
iter 7370 || Loss: 856.3822326660156 || cur_lr: 1e-06 
iter 7380 || Loss: 882.9177551269531 || cur_lr: 1e-06 
iter 7390 || Loss: 1089.7578735351562 || cur_lr: 1e-06 
iter 7400 || Loss: 1202.2905578613281 || cur_lr: 1e-06 
iter 7410 || Loss: 1162.8800048828125 || cur_lr: 1e-06 
iter 7420 || Loss: 1311.9193725585938 || cur_lr: 1e-06 
iter 7430 || Loss: 787.4361267089844 || cur_lr: 1e-06 
iter 7440 || Loss: 1468.8789367675781 || cur_lr: 1e-06 
iter 7450 || Loss: 1008.3349609375 || cur_lr: 1e-06 
iter 7460 || Loss: 1011.4288635253906 || cur_lr: 1e-06 
iter 7470 || Loss: 1237.5030212402344 || cur_lr: 1e-06 
iter 7480 || Loss: 757.5801696777344 || cur_lr: 1e-06 
iter 7490 || Loss: 821.7619934082031 || cur_lr: 1e-06 
iter 7500 || Loss: 1128.8572387695312 || cur_lr: 1e-06 
iter 7510 || Loss: 1060.165771484375 || cur_lr: 1e-06 
iter 7520 || Loss: 861.44287109375 || cur_lr: 1e-06 
iter 7530 || Loss: 1730.4254760742188 || cur_lr: 1e-06 
iter 7540 || Loss: 1528.8656005859375 || cur_lr: 1e-06 
iter 7550 || Loss: 1140.0815734863281 || cur_lr: 1e-06 
iter 7560 || Loss: 974.7237548828125 || cur_lr: 1e-06 
iter 7570 || Loss: 1042.6022338867188 || cur_lr: 1e-06 
iter 7580 || Loss: 625.4734802246094 || cur_lr: 1e-06 
iter 7590 || Loss: 1257.5910034179688 || cur_lr: 1e-06 
iter 7600 || Loss: 1201.9882507324219 || cur_lr: 1e-06 
iter 7610 || Loss: 2561.6585083007812 || cur_lr: 1e-06 
iter 7620 || Loss: 1066.3394775390625 || cur_lr: 1e-06 
iter 7630 || Loss: 1631.8453979492188 || cur_lr: 1e-06 
iter 7640 || Loss: 913.0362548828125 || cur_lr: 1e-06 
iter 7650 || Loss: 853.0594787597656 || cur_lr: 1e-06 
iter 7660 || Loss: 1466.25634765625 || cur_lr: 1e-06 
iter 7670 || Loss: 1058.4406127929688 || cur_lr: 1e-06 
iter 7680 || Loss: 1232.2906494140625 || cur_lr: 1e-06 
iter 7690 || Loss: 1713.5360717773438 || cur_lr: 1e-06 
iter 7700 || Loss: 860.33740234375 || cur_lr: 1e-06 
iter 7710 || Loss: 1093.1048583984375 || cur_lr: 1e-06 
iter 7720 || Loss: 1022.3741455078125 || cur_lr: 1e-06 
iter 7730 || Loss: 1713.4639892578125 || cur_lr: 1e-06 
iter 7740 || Loss: 980.1868896484375 || cur_lr: 1e-06 
iter 7750 || Loss: 712.2112579345703 || cur_lr: 1e-06 
iter 7760 || Loss: 1682.80078125 || cur_lr: 1e-06 
iter 7770 || Loss: 948.0711364746094 || cur_lr: 1e-06 
iter 7780 || Loss: 926.8662109375 || cur_lr: 1e-06 
iter 7790 || Loss: 1373.9525756835938 || cur_lr: 1e-06 
iter 7800 || Loss: 874.8529052734375 || cur_lr: 1e-06 
iter 7810 || Loss: 1619.9359130859375 || cur_lr: 1e-06 
iter 7820 || Loss: 1094.8690490722656 || cur_lr: 1e-06 
iter 7830 || Loss: 917.5416259765625 || cur_lr: 1e-06 
iter 7840 || Loss: 1067.8664245605469 || cur_lr: 1e-06 
iter 7850 || Loss: 1186.8236694335938 || cur_lr: 1e-06 
iter 7860 || Loss: 811.571533203125 || cur_lr: 1e-06 
iter 7870 || Loss: 1230.1879272460938 || cur_lr: 1e-06 
iter 7880 || Loss: 1645.751220703125 || cur_lr: 1e-06 
iter 7890 || Loss: 791.7863159179688 || cur_lr: 1e-06 
iter 7900 || Loss: 1209.4613037109375 || cur_lr: 1e-06 
iter 7910 || Loss: 1087.2699279785156 || cur_lr: 1e-06 
iter 7920 || Loss: 946.5098266601562 || cur_lr: 1e-06 
iter 7930 || Loss: 708.109130859375 || cur_lr: 1e-06 
iter 7940 || Loss: 1373.004150390625 || cur_lr: 1e-06 
iter 7950 || Loss: 982.7339782714844 || cur_lr: 1e-06 
iter 7960 || Loss: 888.9322509765625 || cur_lr: 1e-06 
iter 7970 || Loss: 1009.4945373535156 || cur_lr: 1e-06 
iter 7980 || Loss: 1152.327880859375 || cur_lr: 1e-06 
